timestamp,Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),carbon_intensity,Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2022-01-11 16:00:00,Australia,Australia,AU,564.83,621.77,20.57,20.57,,false,
2022-01-11 17:00:00,Australia,Australia,AU,557.4,612.66,22.28,22.28,,false,
2022-01-11 18:00:00,Australia,Australia,AU,558.05,613.22,22.3,22.3,,false,
2022-01-11 19:00:00,Australia,Australia,AU,552.39,607.45,23.08,23.08,,false,
2022-01-11 20:00:00,Australia,Australia,AU,522.35,577.45,27.15,27.15,,false,
2022-01-11 21:00:00,Australia,Australia,AU,462.96,517.66,35.06,35.06,,false,
2022-01-11 22:00:00,Australia,Australia,AU,417.96,471.71,41.42,41.42,,false,
2022-01-11 23:00:00,Australia,Australia,AU,387.63,440.89,45.69,45.69,,false,
2022-01-12 00:00:00,Australia,Australia,AU,372.65,425.95,47.79,47.79,,false,
2022-01-12 01:00:00,Australia,Australia,AU,366.5,419.65,48.82,48.82,,false,
2022-01-12 02:00:00,Australia,Australia,AU,364.34,417.35,49.13,49.13,,false,
2022-01-12 03:00:00,Australia,Australia,AU,370.25,423.31,48.32,48.32,,false,
2022-01-12 04:00:00,Australia,Australia,AU,374.86,428.53,47.13,47.13,,false,
2022-01-12 05:00:00,Australia,Australia,AU,388.03,442.24,44.88,44.88,,false,
2022-01-12 06:00:00,Australia,Australia,AU,412.45,467.09,41.24,41.24,,false,
2022-01-12 07:00:00,Australia,Australia,AU,431.66,486.77,38.14,38.14,,false,
2022-01-12 08:00:00,Australia,Australia,AU,465.28,521.63,32.89,32.89,,false,
2022-01-12 09:00:00,Australia,Australia,AU,498.11,556.09,27.71,27.71,,false,
2022-01-12 10:00:00,Australia,Australia,AU,529.58,587.99,23.42,23.42,,false,
2022-01-12 11:00:00,Australia,Australia,AU,540.09,597.55,22.6,22.6,,false,
2022-01-12 12:00:00,Australia,Australia,AU,540.22,596.76,23.08,23.08,,false,
2022-01-12 13:00:00,Australia,Australia,AU,540.28,596.29,23.37,23.37,,false,
2022-01-12 14:00:00,Australia,Australia,AU,545.73,601.29,23.17,23.17,,false,
2022-01-12 15:00:00,Australia,Australia,AU,546.67,601.85,23.31,23.31,,false,
2022-01-12 16:00:00,Australia,Australia,AU,544.43,598.78,24.02,24.02,,false,
2022-01-12 17:00:00,Australia,Australia,AU,543.96,597.89,24.3,24.3,,false,
2022-01-12 18:00:00,Australia,Australia,AU,539.46,593.15,24.95,24.95,,false,
2022-01-12 19:00:00,Australia,Australia,AU,534.83,588.78,25.49,25.49,,false,
2022-01-12 20:00:00,Australia,Australia,AU,497.87,551.09,30.72,30.72,,false,
2022-01-12 21:00:00,Australia,Australia,AU,442.6,495.32,38.15,38.15,,false,
2022-01-12 22:00:00,Australia,Australia,AU,404.07,456.11,43.71,43.71,,false,
2022-01-12 23:00:00,Australia,Australia,AU,382.71,434.42,46.78,46.78,,false,
2022-01-13 00:00:00,Australia,Australia,AU,365.24,417.05,49.08,49.08,,false,
2022-01-13 01:00:00,Australia,Australia,AU,351.85,403.49,51.0,51.0,,false,
2022-01-13 02:00:00,Australia,Australia,AU,346.89,398.23,51.8,51.8,,false,
2022-01-13 03:00:00,Australia,Australia,AU,355.7,407.69,50.39,50.39,,false,
2022-01-13 04:00:00,Australia,Australia,AU,363.09,415.49,49.0,49.0,,true,ESTIMATED_TIME_SLICER_AVERAGE
2022-01-13 05:00:00,Australia,Australia,AU,378.72,431.86,46.36,46.36,,true,ESTIMATED_TIME_SLICER_AVERAGE
2022-01-13 06:00:00,Australia,Australia,AU,403.1,456.51,42.91,42.91,,true,ESTIMATED_TIME_SLICER_AVERAGE
2022-01-13 07:00:00,Australia,Australia,AU,430.87,485.39,38.59,38.59,,false,
2022-01-13 08:00:00,Australia,Australia,AU,465.02,520.97,33.23,33.23,,false,
2022-01-13 09:00:00,Australia,Australia,AU,496.4,553.48,28.66,28.66,,false,
2022-01-13 10:00:00,Australia,Australia,AU,520.24,577.39,25.38,25.38,,false,
2022-01-13 11:00:00,Australia,Australia,AU,541.41,598.58,22.9,22.9,,false,
2022-01-13 12:00:00,Australia,Australia,AU,549.01,605.69,22.39,22.39,,false,
2022-01-13 13:00:00,Australia,Australia,AU,554.79,611.05,22.08,22.08,,false,
2022-01-13 14:00:00,Australia,Australia,AU,563.39,619.76,21.19,21.19,,false,
